,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,loss,mean_absolute_error,mean_absolute_percentage_error
1634,4484.57901287,21.24150194,3.15462132,1017.59802327,8.17469458,1.66130106
1635,1961.55626040,13.29470104,2.24684312,714.76524222,7.43345970,1.56886146
1636,2244.42562945,15.27005567,2.90519757,1213.56568596,10.24744696,1.87698393
1637,3042.57386829,14.76966530,2.45950795,1288.16260749,10.75396588,2.04459520
1638,2081.79476278,14.12900806,2.29699123,1149.51938174,10.26928298,2.01478514
1639,3664.04425585,17.31252390,2.96331206,1384.04792454,11.40999645,2.11813160
1640,1603.60984404,13.47984207,2.48476832,1065.17817874,9.62956993,1.90551014
1641,197.38819162,4.69378977,1.34318000,1773.47017399,12.51957164,2.41627554
1642,2394.95076141,15.62341288,2.19344120,876.16050125,8.20155975,1.73523293
1643,307.73627292,6.93725480,1.65009731,1349.30555647,10.71355479,2.03198842
1644,122.18485942,3.52337601,1.06111661,1261.04883393,9.70398775,1.89681648
1645,901.31048986,7.84475869,1.62418564,457.57267712,5.58548793,1.35394025
1646,5623.97199357,24.79908982,4.00655813,1387.74332632,11.18402840,2.02323555
1647,535.35031496,6.33304905,1.37009812,1264.71343432,9.38362268,1.84309135
1648,1673.95541281,12.80556333,2.30224473,593.02050534,6.85106187,1.53009183
1649,711.50603257,7.11283949,1.41815898,1063.29763973,8.86168327,1.77270149
1650,184.96849172,3.94799438,1.10468697,806.01407092,8.04024721,1.58921720
1651,294.75311158,5.15775733,1.34239881,1332.69523672,10.79189550,2.09481063
1652,724.07995638,7.52406405,1.73366326,1066.32087857,9.59744034,1.92634962
1653,1350.44290414,10.07644154,1.75997640,1252.28048477,10.16586574,1.99495719
1654,1975.03466809,12.34628428,2.16017718,884.58432863,8.60721829,1.73359950
1655,4016.67270311,21.76418609,3.58694836,1174.68971066,10.36681364,1.99528066
1656,614.46123134,9.84262570,1.89222884,788.75532225,8.02752729,1.75368757
1657,792.35296477,11.66439172,2.58294585,1115.42060306,10.49270913,2.07608280
1658,533.16343816,6.65401796,1.33954806,1501.11834329,11.30036883,2.19316317
1659,832.45123712,9.16479507,1.70944756,693.40865112,6.96478648,1.48450274
1660,936.10440275,8.30613422,1.42311514,751.48438145,7.79266389,1.59252903
1661,2153.41960918,15.59911956,3.07260707,971.86871135,8.97444246,1.84105575
1662,1048.63229003,9.08356203,1.97326000,1219.98628506,9.58315225,1.96241668
1663,4930.93018188,19.81028526,3.81660353,1272.85274352,9.96923119,1.87946491
1664,569.57328417,8.28690106,1.62467124,571.16567969,6.23566016,1.37990795
1665,704.68341883,9.44168920,1.73383379,1378.33402553,11.14762193,2.05499119
1666,2222.02870592,11.14620121,2.19413658,1604.55136436,12.04684505,2.25374935
1667,1559.90837047,9.50291905,1.65895124,599.35538504,6.51011307,1.52022487
1668,89.63293420,3.21181614,1.02135198,1077.32380173,9.02958986,1.77902464
1669,1187.29875354,10.41365495,1.65239357,1089.23812164,9.13853731,1.86321394
1670,793.64455537,8.08870851,1.50938043,851.83211834,8.12371898,1.61214275
1671,254.03134296,5.46913647,1.21482642,1336.07342486,10.84843725,2.02554056
1672,3459.97468683,14.14519511,2.29074642,795.55516021,7.33918981,1.52519914
1673,776.24230581,8.36083970,1.64349900,411.59937831,5.24504512,1.30211435
1674,4051.29249063,18.57787429,3.25900646,1499.28484195,12.29638564,2.27700888
1675,276.25799989,4.45463803,1.10047391,1033.80677253,9.79954902,1.93095378
1676,2790.36781121,18.41745153,2.90021301,961.74752090,8.77788051,1.80628486
1677,483.11804272,5.37200616,1.24170962,1582.97002529,11.79086378,2.21566215
1678,301.99983597,5.59960261,1.29864241,706.42840782,7.82949870,1.61374188
1679,1286.16545419,11.25454247,2.15360934,1045.88993138,9.30530298,1.83949767
1680,1576.14746124,13.02121533,2.38354058,1701.44037378,12.41888071,2.26483079
1681,205.09301584,5.01866694,1.44016418,1010.77137717,9.33164181,1.82546411
1682,895.22691078,8.75762256,1.68788479,796.98926495,7.50400801,1.56290511
1683,758.90752945,8.05849780,1.43538274,1104.09859715,10.02623173,1.98972913
1684,960.20616950,8.76329846,1.62137265,1004.41865405,8.77599780,1.81226744
1685,1981.23648650,13.99171201,2.07593283,1208.53425283,10.94743781,2.07711822
1686,5066.75961621,21.25367492,2.83826858,1136.49422612,10.06958734,1.99431928
1687,3301.39419178,18.05578833,3.03288182,798.16163737,6.60539035,1.50019118
1688,227.42604434,3.85073503,1.22974017,794.64916700,6.39789537,1.48742051
1689,386.61166380,5.48093705,1.15964090,752.22315068,8.12158540,1.70534959
1690,851.14747394,10.18184401,2.04528890,1541.75663710,9.18250690,1.84185006
1691,111.93720578,3.43975074,1.09563983,953.09595333,9.26233736,1.86803557
1692,1142.37298323,9.73360052,1.62882280,1035.68832450,8.57881095,1.84666186
1693,111.84141483,3.42451876,1.04940826,802.72573191,8.71170926,1.75291307
1694,1068.46636011,10.66408559,2.14587199,1145.75236922,9.66821173,1.95325119
1695,640.88695476,8.89073633,1.71879995,1052.23561668,9.71076456,1.88380930
1696,951.07465635,9.16955387,1.48693189,1126.17745876,10.19078194,1.95328374
1697,3483.69840750,15.32074259,2.79038094,988.36722776,8.36063427,1.68304375
1698,1382.45393661,9.73073762,1.81675702,1000.90454880,8.93273269,1.79278333
1699,2173.17363472,10.52450214,1.80159658,1151.48004048,10.27183325,1.93177302
1700,312.39094092,4.69921463,1.16073970,1390.50284392,10.17984250,1.98400662
1701,210.48518323,4.33333129,1.10631115,858.58639706,7.03807680,1.55951308
1702,1293.38628270,9.13084410,1.58747056,519.62244778,6.02004180,1.39730379
1703,348.40322502,5.49069549,1.21508321,892.44869958,7.90545226,1.62192332
1704,234.31484005,5.66577143,1.40301968,1034.36036122,9.83387484,1.87559366
1705,1954.05453196,15.99975398,2.81395650,968.78057848,9.32001146,1.74848700
1706,6367.05879265,21.56024886,3.99014454,1630.08573087,12.02658132,2.29754046
1707,287.18365080,5.58123439,1.39450917,834.96136033,7.10116395,1.60824631
1708,82.76604049,3.04664183,1.01808739,545.99049792,6.34611829,1.48340389
1709,885.33993949,7.67327316,1.61078487,797.04109793,7.82107035,1.66330195
1710,3121.73909728,15.97250495,2.40912285,1282.65942590,10.55283396,2.09067097
1711,1650.32031089,12.35427347,2.13222931,714.97419318,6.87567631,1.49992141
1712,3844.41992941,18.29953920,2.76781420,1231.86314745,11.17573790,2.17635263
1713,1247.21482235,9.81192706,1.95381635,1080.46643692,9.53193384,1.91402721
1714,3902.04164627,21.33183980,3.40105874,1393.70198523,11.40105816,2.15574386
1715,508.09815215,7.66009444,1.66763350,974.20723575,9.37875297,1.83837543
1716,1595.24938436,13.26101180,2.53042354,1191.29890758,10.83117977,2.08623913
1717,440.45038315,7.92233279,2.22232594,1436.19671420,10.81408985,2.04869917
1718,1420.42701492,11.80413971,2.13304346,1162.36112335,10.47811140,2.01105001
1719,2767.04759314,18.16344640,3.26545857,1287.32055999,10.75767994,2.14921886
1720,272.12071959,5.43237853,1.35861859,1235.44780592,10.68508657,2.10819213
1721,4591.29594744,11.80552588,2.43371170,1115.43984003,8.16570910,1.74065613
1722,346.67414123,6.81811825,1.67887382,1390.42936508,11.23008350,2.08005823
1723,1427.17769493,9.39261173,1.71398612,622.93438017,7.23182392,1.59936286
1724,641.05541810,8.12350244,1.80625252,1182.76488821,10.34355720,2.04155843
1725,246.96307848,6.42311070,1.65904146,1012.87442038,10.43242644,2.06702501
1726,1688.30545178,11.58303423,1.72844752,842.40456675,7.77969462,1.57019997
1727,623.77023086,7.30182616,1.41205607,1481.44597672,11.15795695,2.22626506
1728,1925.37850612,14.63450150,2.50495058,1314.42220382,11.11369693,2.16288109
1729,219.23797059,4.76052339,1.18189407,1169.93363986,8.69165354,1.85220690
1730,946.86871121,8.91653654,1.53237122,565.35364844,6.18392284,1.46392552
1731,1709.68024738,11.69168388,1.92283315,790.38640761,8.98247320,1.73701376
1732,2481.03882595,16.35664479,2.86961160,1491.05282038,12.09320975,2.25864923
1733,363.18047849,5.95346678,1.48559983,1428.91313928,9.81237984,2.02498164
1734,2386.49156762,11.98327902,2.31564071,527.17276109,6.95966765,1.65668927
1735,5351.41651144,23.58855632,4.15628662,1107.77519424,8.99622341,1.92447945
1736,4881.43532742,17.46443013,3.02598049,907.57896870,8.89733242,1.92240823
1737,7801.98158564,23.02578893,4.08851474,970.24545164,8.90848000,1.84529348
1738,336.45822924,4.28319356,1.32684780,1558.06737591,9.33520959,1.89049949
1739,258.15036351,6.52318668,1.68109735,815.17445755,8.66856869,1.85431648
1740,1176.38555745,10.17027443,1.94730234,608.59127128,7.54315195,1.70107257
1741,2612.52723647,14.90081637,2.50609843,1638.33670956,12.38152055,2.42469457
1742,663.15026613,8.90225830,1.92487478,798.66755256,7.65675999,1.74218173
1743,2156.33760877,11.31023170,2.54380827,963.74798184,9.51870796,1.92876294
1744,1680.66951511,11.68470926,2.05134805,1936.69330882,13.09550101,2.51350535
1745,147.35164944,4.05657002,1.14921696,854.59839550,8.41349906,1.70525235
1746,888.59220603,9.64485127,1.76050721,764.58331102,8.22221678,1.71430893
1747,1089.67006483,9.74335232,1.87009692,1694.45998137,12.59367750,2.35471856
1748,916.06569194,8.46731615,1.43968586,1783.07148311,11.37279500,2.21223718
1749,2547.08073602,16.98318380,3.32716170,932.31972731,9.02590634,1.79342769
1750,434.61411772,5.07476320,1.32704601,902.30982831,8.93147800,1.84862348
1751,988.46179459,8.19977064,1.57444177,1182.04720602,10.20419119,1.95561809
1752,583.90347863,7.32646510,1.63896669,1539.80508683,12.24057034,2.27782862
1753,2243.18090743,14.42402059,2.68136082,1031.75155231,10.29087925,2.03655647
1754,2991.36353358,16.25118430,2.92552578,1557.21628732,11.75123348,2.30565913
1755,760.92699385,9.36181072,1.61453335,1304.07820369,9.15673294,1.88063884
1756,3385.50238869,17.60858978,3.30985678,894.79743574,9.08288439,1.89093329
1757,1083.58131281,11.45950780,1.96110920,1076.72656162,9.71117651,1.95867324
1758,727.30987661,8.76422851,1.57821315,1188.77905409,10.15304038,1.94779353
1759,307.87625749,6.79139594,1.71398895,1289.66452335,10.54420328,2.09287961
1760,1114.56676365,10.85589073,2.23487580,1372.11418060,11.79677524,2.34946374
1761,5046.62133060,18.86399276,3.16062694,1257.33332093,11.22325574,2.19227321
1762,618.63748297,6.93227709,1.70874180,1494.29076415,11.94254548,2.30160675
1763,554.20717155,8.09244182,1.67642747,797.46966410,7.79211197,1.72214978
1764,224.07552268,4.72971162,1.16681020,1267.94758481,10.02246245,1.96222205
1765,869.53963206,7.57941561,1.75780386,1327.46787668,9.91987018,1.93457478
1766,606.39336649,6.58658967,1.49809265,757.58702280,8.12177321,1.86771996
1767,1079.91500691,10.07426995,2.15531071,455.67480985,6.25342021,1.44773375
1768,391.49074298,5.96151963,1.45660008,1216.54528115,10.67183051,2.16770826
1769,311.75674235,5.37086128,1.31111831,657.28534179,7.87910612,1.77078524
1770,10238.94325849,27.11976395,5.56599579,1235.41438858,10.19612750,2.06014082
1771,1592.36944184,11.97857275,2.23969059,863.38925024,7.50001494,1.59565100
1772,1872.08217827,14.69552528,2.93762717,1113.39428355,9.86955090,1.87669613
1773,433.61047454,8.16239262,1.73691823,1095.24955585,9.96664379,1.98444246
1774,406.19293975,6.12876464,1.40246832,1721.07604990,12.29890650,2.34169792
1775,347.73637550,5.43563794,1.19509779,168.48934947,3.71765300,1.14815356
1776,194.21058530,4.24174936,1.12005447,941.08489787,7.48114709,1.63819761
1777,503.30567123,6.42614010,1.36840365,876.94997961,9.00152553,1.86597675
1778,956.94314267,8.91841402,1.66425699,946.67083222,9.57623302,1.92649623
1779,303.80039227,5.52849880,1.29527800,1006.87114809,9.32209654,1.93171095
1780,129.70755901,3.46632614,1.02613385,552.14963707,5.85648570,1.37190427
1781,457.64588804,6.51923017,1.57112980,892.12126928,9.17457476,1.90010395
1782,1984.04464516,16.70074615,3.16112841,1075.47226634,10.11135389,1.99735203
1783,1111.69007116,10.58355043,1.82431304,1213.94343747,10.03988185,2.02040581
1784,202.55657559,4.96961646,1.22754455,1920.46902859,13.51693920,2.52433997
1785,1299.21482965,9.63277796,1.98091308,413.74341667,5.78392103,1.38583393
1786,3288.54478226,16.06964885,3.15866120,1131.43455748,9.40663866,1.87543331
1787,397.38269375,6.22901117,1.32921012,798.57112892,8.44123213,1.74525689
1788,83.96696858,3.12769698,0.98877528,1026.87391872,8.40495747,1.78777994
1789,754.38998985,7.37614746,1.42570147,979.71791814,8.97276198,1.74249427
1790,434.38657140,8.34069129,2.15048153,672.92070205,7.17602539,1.51650707
1791,722.02195096,10.30263780,2.30761838,1645.04532009,12.46096809,2.32352782
1792,1324.22133532,10.92504418,1.93751316,1166.04463436,10.44818720,2.05029541
1793,5843.08829177,14.51854146,2.32824829,1753.31546151,13.08126323,2.46988419
1794,475.43478242,6.86383229,1.49950638,1026.60421103,8.52716566,1.82845545
1795,2984.70227442,16.81314709,2.67564929,743.91516584,8.46213519,1.70585112
1796,2720.76174792,11.64150453,1.74952189,1172.92651657,9.63830923,1.93257700
1797,443.35459188,4.81221990,1.14441605,1254.08178665,9.62874495,1.93635953
1798,1513.46912795,12.13189325,2.22664479,814.21804845,8.71265429,1.74691286
1799,7943.00960259,23.35416114,4.04747602,892.59244268,8.81348398,1.78766769
1800,3291.69658096,20.85737071,3.68294563,1046.77342013,9.04140074,1.83042344
1801,3992.00954766,20.12448477,3.57728104,1282.01162775,10.10405204,1.96259600
1802,2910.43642255,17.29060460,2.88305536,588.70471454,6.61002100,1.58871470
1803,1257.02859284,9.57859217,1.90141457,653.68669162,6.68204027,1.56414471
1804,807.62774962,10.16929603,2.34343273,643.82124734,7.40496369,1.65862269
1805,1612.83757399,13.26425287,2.61617587,926.32417367,9.67178135,1.95745948
1806,125.91641508,3.45631335,1.09067778,884.97940793,9.00182261,1.88430434
1807,104.03058281,3.38330913,1.04481283,1013.63082438,7.92490996,1.66645163
1808,4773.75361268,19.30598508,3.29953696,528.56259740,7.07705662,1.51297544
1809,223.07738999,5.00013898,1.19583349,1552.92390716,12.35128109,2.34810101
1810,821.78460850,8.14589875,1.52088795,1134.01632097,10.08956525,1.97592256
1811,899.54636579,10.57307043,2.33423873,793.73867089,8.46800999,1.71506446
1812,336.74398866,6.06020166,1.27105081,1635.08351136,11.81774933,2.34698940
1813,158.07062028,3.63218667,1.05454727,898.21225581,9.22660703,1.87738426
1814,927.10952214,9.36952409,1.99612414,758.61387969,8.15056000,1.72084912
1815,1193.98002374,10.61246637,2.02540791,1961.22810244,13.61973115,2.67094884
1816,969.82248523,9.59241006,1.75010774,1040.90063983,9.26857719,1.89859547
1817,2306.97911782,17.20936766,2.98514523,950.59716203,9.07322776,1.83577505
1818,2358.40433315,14.02730548,2.50899154,1796.80339955,12.97542881,2.46130303
1819,99.17633816,3.25334085,1.02185727,827.04602716,8.18249950,1.71524909
1820,1213.33036724,11.42100104,2.26399974,1053.19842386,9.00221328,1.85948673
1821,1191.10989388,8.97082991,1.44138204,878.61593190,8.64882780,1.79903874
1822,1201.66149595,9.85340999,1.57948561,1269.79670442,10.89855022,2.08169055
1823,456.82885300,6.96074854,1.45059106,1452.63447221,11.98257780,2.22584832
1824,850.05761121,9.07153915,1.69981163,1161.60868409,10.60431622,2.09070228
1825,1999.16672886,14.25013188,2.46244968,1676.67376972,12.76435755,2.44276705
1826,1128.37390863,10.62091113,1.87533527,1305.64283902,10.44584583,2.04484414
1827,1624.82021365,13.63913742,2.79128894,1504.99896215,11.82176316,2.27980519
1828,186.83779788,4.65039070,1.30250413,1157.88043328,9.75323304,2.02950030
1829,2542.66869137,14.64287300,3.19175588,236.73055153,4.61052393,1.24653222
1830,1018.20799574,10.23588342,1.92375141,854.82294476,8.14575940,1.74829703
1831,3497.64367350,17.46855805,3.35063501,1363.00654422,11.96113245,2.24206212
1832,1441.41320511,9.36983369,1.59201748,1432.40379405,11.66354873,2.20166281
1833,527.69286571,6.45397658,1.17437642,1499.45865093,12.10403883,2.33292284
1834,136.83471312,3.52025262,1.08665425,1116.48724699,8.89650666,1.87221340
1835,476.94016612,7.11305499,1.50133184,1196.22455338,10.26990088,2.07942813
1836,272.90601234,4.80563717,1.20724752,1182.94646913,10.88445596,2.16029569
1837,410.77826276,8.07029406,2.27759951,922.59672411,8.35510457,1.70136959
1838,2059.38540057,11.31097891,2.19663703,951.83681886,10.01894771,2.03992041
1839,307.14881565,6.21113560,1.66258686,2120.86690197,12.97709049,2.52743103
1840,589.70196398,6.63437730,1.27161572,667.29312488,6.60845125,1.55117540
1841,292.61744064,5.58682025,1.40493553,986.81596652,9.09358877,1.73395951
1842,474.97990654,6.77135569,1.58447424,756.21868528,7.95748784,1.69491616
1843,398.38372311,6.27129343,1.29398928,1150.25832501,9.94316811,1.97620261
1844,132.75065464,3.48477652,1.01018317,1293.34238150,10.79947429,2.11795102
1845,2712.01613444,16.21373822,3.11989978,700.84325863,7.27251863,1.56850749
1846,417.05927229,6.64145210,1.34182076,1221.65240079,10.45164565,2.01989978
1847,4197.40582208,13.14241115,2.62044721,613.47246004,7.81072659,1.62069152
1848,211.40724530,3.83942882,1.05271007,1289.29188802,10.90856363,2.10547551
1849,1753.41263650,14.42119756,2.50285178,871.57030222,7.39774492,1.55468271
1850,2833.40107338,14.17058445,2.26602205,784.42817476,8.50160723,1.78861418
1851,2793.89996079,21.14203758,4.50841046,1163.37866126,10.46895620,2.10893246
1852,238.87030237,3.92432636,1.07121593,689.56399833,6.38780210,1.48447844
1853,5233.26728504,24.76643544,4.21839573,867.08327321,8.81608561,1.77430129
1854,435.79510547,9.42607882,2.64896829,1374.40097003,11.98857813,2.33428257
1855,8909.59452025,27.79709114,4.31946729,776.78052682,8.52385516,1.79136979
1856,2921.63911222,14.56708623,3.43635330,1130.83954494,9.39362429,1.87914517
1857,4882.81998786,19.47364970,2.62858077,1007.15493681,8.93481607,1.79854711
1858,4032.30262345,20.06810354,3.58803684,826.21157204,7.93962155,1.69939642
1859,626.28669723,8.52016743,1.67195607,676.57826045,7.23302366,1.60207613
1860,1102.29626480,9.87658738,1.72695892,805.55367634,8.92322235,1.82966729
1861,735.22771621,9.65528876,1.99940373,1359.17915910,12.01807744,2.31349120
1862,3010.50165741,19.17276400,3.64512490,1225.96804705,10.29192505,2.06905274
1863,895.46495865,9.35579070,1.57583312,1030.23943017,8.06822457,1.74353036
1864,1273.41204841,9.96999302,1.76112880,1342.05154865,11.81121114,2.22358403
1865,2788.58617226,12.26395492,2.39261922,882.53747546,8.38924927,1.76192533
1866,1197.61782044,9.86225911,1.58186034,1388.28480138,10.60655194,2.09817072
1867,400.41301949,5.57786307,1.18250648,468.99981418,5.90251949,1.43891290
1868,345.27543927,5.84574167,1.37349022,457.64396060,6.82475932,1.58151441
1869,1887.68415593,14.31436850,2.86208201,847.95712010,8.71995085,1.89131673
1870,267.73718894,4.57402874,1.12189863,1541.87883543,11.26462411,2.32188482
1871,3831.96417868,18.38137611,2.87842175,584.90349006,7.59955980,1.67177182
1872,2019.83341278,15.33464267,2.68830770,1353.36899974,12.20771861,2.43630016
1873,413.95215952,6.81262190,1.57984482,1431.78170374,11.40829976,2.30825665
1874,669.37191152,6.67443918,1.70385921,1568.75860013,12.90043293,2.57410864
1875,380.83248358,6.80340042,1.73582418,794.16188106,8.28009949,1.82668889
1876,128.91812480,3.56228932,1.14752380,1642.12155661,11.53885296,2.32398165
1877,3397.18743892,22.09136669,4.19865607,982.31582669,9.01866563,1.89834769
1878,861.95637885,8.60187295,1.60426237,895.80828447,9.00372387,1.85264140
1879,2414.03896269,13.45693257,2.12379360,1172.71923089,10.42531960,2.07394066
1880,265.24539118,5.41817646,1.54346660,1074.46545609,8.92640580,1.80049433
1881,351.50633546,4.48476750,1.10889960,992.83432991,9.47965034,1.90021440
1882,269.17141581,5.54760733,1.30192519,484.31245836,6.21921891,1.42717049
1883,3291.93326767,16.51187505,2.95625671,358.58483263,4.70407941,1.23876462
1884,4140.59776000,13.01094382,1.76270237,1124.40768929,9.94845145,1.92641615
1885,1332.73611823,7.31388822,1.23373328,968.91701376,9.25305188,1.80854835
1886,6882.90496577,24.00099957,4.21842363,1389.09672450,10.64999067,2.08891803
1887,3116.37890960,10.34650334,2.04849695,381.56822361,4.79582247,1.26605019
1888,1783.08446366,13.96763072,2.59621387,619.63346209,6.48519633,1.43148836
1889,359.20987000,6.64232235,1.46578486,777.18973901,8.93487988,1.85890792
1890,315.56989026,5.96832984,1.48790686,694.16284983,7.32642114,1.63888011
1891,263.31045826,4.32700436,1.08898353,1065.12263186,9.10328940,1.86313342
1892,2364.17115722,16.86886843,2.85721470,454.99227097,5.58705617,1.39784219
1893,4165.22462934,18.17544961,3.04268354,998.83112387,9.65306762,1.85315701
1894,482.96165382,6.38189505,1.22995137,1092.12389897,8.88694579,1.85571660
1895,191.63190786,3.91718030,1.01587917,607.40132189,6.87876412,1.45772024
1896,142.32155748,3.54875244,0.99565657,1306.73120346,11.37775983,2.21355892
1897,4680.63164541,20.42951476,3.14818165,856.52213235,8.18661598,1.73862909
1898,1108.01463529,7.26527019,1.67815415,1677.58611596,11.48951238,2.18822386
1899,552.19011700,6.55696118,1.35088919,859.52087323,8.72553414,1.71402702
1900,2631.81478566,15.86730498,3.34171718,974.64386466,9.16658839,1.88314712
1901,2944.76533598,16.37482283,2.82205172,1312.28013356,10.90190877,2.05406169
1902,196.86234800,5.28778496,1.45898283,1664.61768990,12.69425963,2.31562083
1903,1312.14151831,11.14120653,1.97730203,805.14948967,8.36347517,1.71610609
1904,670.62841162,8.37260633,1.57050913,1976.58844438,14.12673929,2.62724212
1905,831.91578398,7.87364248,1.64838957,1664.12195474,12.05130406,2.28880984
1906,754.24569428,9.47514314,2.32119413,1033.49758575,9.79280949,1.92243303
1907,457.26999153,7.51294889,1.50705089,1275.90199829,11.37327419,2.23034297
1908,742.21716182,7.96428156,1.59199578,1443.09144199,11.68342509,2.22443630
1909,8702.13505202,22.02755355,3.67616882,842.72650512,7.61652388,1.64910796
1910,503.03323301,6.66345898,1.42834547,966.61951837,9.20969743,1.88857084
1911,510.85210705,6.27986658,1.27980428,785.87145742,8.50852735,1.75938651
1912,1018.63728242,10.94266949,2.30301294,1333.22085686,10.37966509,2.03326581
1913,336.28458869,5.71339605,1.56957689,930.48396432,9.00834362,1.89290395
1914,244.08235081,4.68917800,1.06768357,779.57207445,8.15749361,1.73260620
1915,10713.77759046,30.90665762,4.94917612,1277.77549857,11.12845648,2.11065854
1916,313.27896222,4.69913855,1.43591618,1440.97267625,7.94850863,1.68414476
1917,421.75958856,7.54480286,1.67553792,430.78819081,5.68132741,1.49780479
1918,82.61034468,3.20618127,1.09056223,231.92951933,4.47369423,1.28844959
1919,190.53937475,4.01726898,1.04444088,988.11627866,9.25238653,2.07391245
1920,152.80062864,4.04011825,1.06897953,293.80629371,5.64055969,1.43903940
1921,1339.34417338,8.01489201,1.37417586,1020.74171546,10.05759634,2.19015277
1922,632.24530999,5.35383456,1.20714576,903.33454115,8.39119845,1.73934385
1923,495.35804451,8.84417006,2.11389889,1075.53766570,9.68486098,1.98536612
1924,1884.67229312,12.20270660,2.11324454,1206.27542454,10.20512392,2.06122384
1925,1869.80142289,8.47641122,1.67531905,1132.44352304,9.90547275,1.98964551
1926,2124.63692183,12.93255578,2.08894147,1182.82780460,10.09487112,2.04872854
1927,3863.47115495,16.11529116,2.34316367,721.13955407,7.93163520,1.68975534
1928,4262.65445561,18.21486904,3.12805628,1203.65659758,10.64465338,2.16430113
1929,1431.06439384,8.98354555,1.82850007,815.16601785,7.22040993,1.62212995
1930,1349.30799634,15.12708921,3.77416324,1348.58914218,10.51702156,2.15866895
1931,3270.97692826,18.92975417,3.62405566,730.42194114,8.05531540,1.67392299
1932,334.86596642,5.24646973,1.25869832,1211.21853943,9.83081909,1.92030259
1933,4490.08101620,23.31451907,4.29825651,722.07218656,7.60108482,1.60139414
1934,398.59393748,4.78475185,1.22421652,974.88258727,7.79577805,1.65736916
1935,751.23795846,9.83406904,2.04943917,743.07016476,8.02955034,1.64684497
1936,423.83567764,5.75643242,1.14387230,1582.44783876,11.54072590,2.26066591
1937,872.71436407,9.89703400,2.48982226,896.20036114,8.47998568,1.75032672
1938,2205.08527946,14.61462557,2.43422275,1174.09284260,9.22437995,1.87316497
1939,7660.43202264,22.19875216,4.05244943,1094.05111150,9.62403850,1.84675266
1940,264.01597758,4.97664586,1.20704547,877.59308203,7.92146421,1.62258892
1941,2341.51299426,18.86290845,3.74044116,1078.24792935,9.44820932,1.84359379
1942,1493.34382722,8.45935953,2.11991085,307.89336649,4.66983210,1.22404520
1943,2405.60833162,16.50484341,2.97715396,811.67169208,8.49685324,1.72296969
1944,963.81230457,9.43769100,1.97333077,1432.84882149,12.31724950,2.40042710
1945,2408.70428271,12.74318565,2.42465624,714.88638323,7.54610263,1.72323052
1946,110.54924918,4.25448366,1.22435156,723.05925930,7.27574386,1.55898506
1947,117.30429042,3.54919548,1.04134463,1045.27602573,8.94776031,1.80173070
1948,78.83625675,2.87118610,0.96922811,1098.46363043,9.13371146,1.86578839
1949,191.85201545,4.49685164,1.22253682,349.73735345,5.30939916,1.26435009
1950,250.34175429,4.94881559,1.39260875,756.13973307,7.74699727,1.64011291
1951,240.65361584,4.45507705,1.03830579,930.59199009,8.31567108,1.68537953
1952,413.25759454,4.73145143,1.12165193,542.60431153,6.78529501,1.52696461
1953,1148.14952224,12.28183870,2.72883082,1041.11272709,8.94026119,1.72027383
1954,89.73608705,3.01718298,0.95819067,1039.56074599,8.80464581,1.70216672
1955,731.35286604,8.50891891,1.80126471,1190.09842083,9.99620883,1.90711820
1956,1479.65119602,11.72917178,2.29919985,855.39462140,8.18941725,1.56617509
1957,199.02585204,3.80514701,0.97817341,1211.89023618,9.14379298,1.84121972
1958,1267.31553834,10.63864140,1.85891293,515.26493263,6.85155512,1.41135068
1959,12617.97833729,29.93461442,6.54472250,1561.98301386,12.06602221,2.24396733
1960,605.98320330,7.50407932,1.42732833,1103.85648540,8.56255927,1.75952034
1961,3785.28970079,19.20967350,3.17449231,721.46875023,8.13857211,1.60862722
1962,701.89599083,8.84188026,1.64621723,778.03900524,7.31657932,1.56284465
1963,98.25472848,3.47395596,1.00432851,801.47776795,7.84808769,1.61748615
1964,1180.76337956,10.68107510,1.77472434,923.77757202,9.41683376,1.90340742
1965,753.22165650,6.44406071,1.18813188,1517.64079709,11.28614830,2.09471905
1966,526.96253873,6.53512168,1.19494840,1232.93630056,9.70677033,1.87504825
1967,5112.61925872,20.49807869,3.20554414,724.43831925,8.41624471,1.65161102
1968,236.88853485,4.78522368,1.04461063,1249.87980337,10.33103688,1.96509756
1969,149.41770215,3.44013204,0.91406628,652.15206279,7.71578591,1.58343097
1970,316.16752927,5.51119797,1.26473670,810.41671809,8.82790435,1.73749740
1971,5709.96944519,21.86941087,3.90194999,994.10370162,8.02723943,1.63831695
1972,447.50137376,5.87721869,1.10007482,648.64852619,6.41048793,1.41696979
1973,197.08158364,4.45070599,1.14036368,830.36472522,8.77952694,1.72964387
1974,604.03726565,7.20099407,1.36445251,632.79881261,7.18107154,1.49328029
1975,407.94679958,6.32961751,1.37782049,1089.38174001,10.07514735,1.93047811
1976,465.08778212,7.84946977,1.63867272,823.20084063,7.35123216,1.55369258
1977,220.72108460,4.58341705,1.04179419,1142.31875103,10.19247274,1.96383741
1978,2314.67814938,13.56400633,2.10582380,592.78287829,7.22327991,1.40643051
1979,4109.28636829,9.73790929,1.99399793,1606.57893868,10.91402092,2.00001928
1980,524.38050035,7.16642985,1.31124194,365.65300230,5.05586120,1.22453584
1981,696.14554606,8.26492687,1.56382090,925.33136363,9.40911635,1.80005555
